Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2025-11-23,No Other Choice,2025,https://boxd.it/bNJ7oX,4.5,,,2025-11-22
2025-11-24,Homebound,2025,https://boxd.it/bOoI77,4,,,2025-11-23
2025-11-29,Bugonia,2025,https://boxd.it/bRMTB3,3.5,,,2025-11-28
2025-12-06,Anatomy of Hell,2004,https://boxd.it/bWvC2h,,,,2025-12-05
2025-12-08,Sentimental Value,2025,https://boxd.it/bYbpH5,4,,,2025-12-07
2025-12-21,Sidewalls,2011,https://boxd.it/c8KlO7,3.5,,,2025-12-20
2025-12-22,Tatsuki Fujimoto 17-26,2025,https://boxd.it/c9rE3b,4,,,2025-12-21
2025-12-23,Romance,1999,https://boxd.it/caLd9v,,,,2025-12-22
2025-12-23,Tony Takitani,2004,https://boxd.it/caTKtJ,3.5,,,2025-12-22
2025-12-24,The Match Factory Girl,1990,https://boxd.it/cc0DSF,3,,,2025-12-23
2025-12-24,"Dearest Relatives, Poisonous Relations",1992,https://boxd.it/ccJrm3,3.5,,,2025-12-24
2025-12-26,Tokyo Story,1953,https://boxd.it/cdSyRp,4.5,,,2025-12-25
2025-12-27,Mirror,1975,https://boxd.it/cf89z7,4.5,,,2025-12-26
2025-12-28,Ordet,1955,https://boxd.it/cgih2J,4,,,2025-12-27
2025-12-29,Eternity and a Day,1998,https://boxd.it/chxFlz,5,,,2025-12-28
2025-12-29,Voices Through Time,1996,https://boxd.it/ciKOOF,4,,,2025-12-29
2025-12-30,Toby Dammit,1968,https://boxd.it/cjpuVt,4,,,2025-12-30
2025-12-31,The Addiction,1995,https://boxd.it/ckEvop,3.5,,,2025-12-31
2026-01-05,Soldiers of Light,2025,https://boxd.it/crRB9z,,,,2026-01-04
2026-01-05,The Opening of Misty Beethoven,1976,https://boxd.it/cs0Yw5,3,,,2026-01-04
2026-01-06,Reflection in a Dead Diamond,2025,https://boxd.it/csPwK1,3.5,,,2026-01-05
2026-01-10,Damnation,1988,https://boxd.it/cxH5oL,4,,,2026-01-09
2026-01-12,Landscape Suicide,1986,https://boxd.it/cA4I29,4,,,2026-01-11
2026-01-18,Shortbus,2006,https://boxd.it/cGGKmZ,3,,,2026-01-17
2026-01-24,Afire,2023,https://boxd.it/cMLPhf,3.5,,,2026-01-23
2026-01-25,Exotica,1994,https://boxd.it/cOy02b,3.5,,,2026-01-25
2026-02-01,The Idiots,1998,https://boxd.it/cVpWNT,4,,,2026-01-31
2026-02-08,Wild London,2026,https://boxd.it/d1Nmft,,,,2026-02-07
2026-02-10,Hamnet,2025,https://boxd.it/d48F4J,3.5,,,2026-02-09
2026-02-12,Marty Supreme,2025,https://boxd.it/d5FbEx,4,,,2026-02-11
2026-02-16,Van Gogh,1991,https://boxd.it/d9csrN,3.5,,,2026-02-15
2026-02-20,The Wayward Cloud,2005,https://boxd.it/dd0E8b,4.5,,,2026-02-19
2026-03-02,Satantango,1994,https://boxd.it/dm6ZiT,,,,2026-03-01
2026-03-04,Hail Mary,1985,https://boxd.it/dnSq1t,3.5,,,2026-03-03
2026-03-14,Love − Zero = Infinity,1994,https://boxd.it/dvUAA5,,,,2026-03-14
2026-03-15,Calendar,1993,https://boxd.it/dw10aT,4,,,2026-03-14
2026-03-16,The Doom Generation,1995,https://boxd.it/dx91uv,2.5,,,2026-03-15
2026-03-21,The Adjuster,1991,https://boxd.it/dBybsF,3,,,2026-03-21
2026-03-27,Liza,1972,https://boxd.it/dH3YUF,1,,,2026-03-26
2026-03-29,Spring Breakers,2012,https://boxd.it/dIvmd9,3,,,2026-03-28
2026-03-29,Blow-Up,1966,https://boxd.it/dIDsxZ,3,,,2026-03-28
2026-04-05,The Beast,2023,https://boxd.it/dPe3MD,5,,,2026-04-04
2026-04-06,Resurrection,2025,https://boxd.it/dRthFz,4,,,2026-04-06
2026-04-11,Love,2015,https://boxd.it/dVDhUb,2.5,,,2026-04-11
2026-04-19,Junun,2015,https://boxd.it/e1xFCd,,,,2026-04-18
2026-04-20,Summer with Monika,1953,https://boxd.it/e2i6P1,3.5,,,2026-04-19
2026-05-03,The Devil Wears Prada 2,2026,https://boxd.it/ecSBdz,2,,,2026-05-02
2026-05-19,Julien Donkey-Boy,1999,https://boxd.it/eqsTuH,3.5,,,2026-05-19
2026-05-20,The Tall T,1957,https://boxd.it/eqw9jL,4,,,2026-05-19
2026-05-31,Chikan densha: Iyarashii kôi,1993,https://boxd.it/ezI7ez,,,,2026-05-30
2026-05-31,What is the Act of Creation?,1987,https://boxd.it/eAkRl3,,,,2026-05-31
2026-06-03,First Reformed,2017,https://boxd.it/eCII9t,4.5,,,2026-06-02
2026-06-05,"Two Seasons, Two Strangers",2025,https://boxd.it/eE1GkV,2.5,,,2026-06-04
2026-06-05,1st Kiss,2025,https://boxd.it/eEjh2j,4,,,2026-06-04
2026-06-08,I'm Almost Not Crazy: John Cassavetes — The Man and His Work,1984,https://boxd.it/eGV4g7,,,,2026-06-07
2026-06-12,Kiss,1963,https://boxd.it/eKrIiN,,,,2026-06-11
2026-06-13,"Wildwood, NJ",1994,https://boxd.it/eLrfxN,,,,2026-06-12
2026-06-14,Futura,2021,https://boxd.it/eMK3zp,,,,2026-06-14
2026-07-02,While We Watched,2022,https://boxd.it/f2zgKn,,,,2026-07-02
2026-07-03,Obsession,2025,https://boxd.it/f3tlFz,3.5,,,2026-07-03
2026-07-05,Orgasm: Mariko,1985,https://boxd.it/f5dysJ,,,,2026-07-04
2026-07-06,Travolta and Me,1993,https://boxd.it/f5JplN,4,,,2026-07-05
2026-07-06,All the Beauty and the Bloodshed,2022,https://boxd.it/f6EnKF,,,,2026-07-06
2026-07-07,The Chomsky - Foucault Debate: On Human Nature,1971,https://boxd.it/f7vvVn,,,,2026-07-07
2026-07-08,Grass Labyrinth,1979,https://boxd.it/f8mSmr,4,,,2026-07-08
2026-07-10,El Sur,1983,https://boxd.it/f9AzGT,4.5,,,2026-07-09
2026-07-10,The Chess Players,1977,https://boxd.it/falJZ1,3.5,,,2026-07-10
2026-07-12,Taipei Suicide Story,2020,https://boxd.it/fbyslj,3.5,,,2026-07-11
2026-07-13,Sparsh,1980,https://boxd.it/fctChP,3.5,,,2026-07-12
2026-07-14,The Social Life of Small Urban Spaces,1980,https://boxd.it/feogC5,,,,2026-07-14
2026-07-14,Kaagaz Ke Phool,1959,https://boxd.it/feryqn,3.5,,,2026-07-14
2026-07-27,"Music, Fashion, Film",2026,https://boxd.it/ft9N2p,,,,2026-07-27
2026-08-03,The Odyssey,2026,https://boxd.it/fBixkx,4,,,2026-08-02
2026-08-08,One Day,2024,https://boxd.it/fHt6O7,,,,2026-08-07
2026-08-10,Spider-Man: Brand New Day,2026,https://boxd.it/fJOsf9,3,,,2026-08-09
